"","ph","Hardness","Solids","Chloramines","Sulphate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
"1931.1",0.548780246,0.61792483,0.506180714,0.600365385,0.579703927,0.722588766,0.38292075,0.620075843,0.395676137,1
"333.2",0.384463503,0.698555685,0.293376318,0.407044264,0.763286012,0.646999584,0.40684788,0.641251246,0.514904572,1
"2791",0.51905582,0.474535751,0.445729914,0.445554548,0.526632076,0.383208597,0.439284597,0.700896245,0.466974295,1
"821",0.50262515,0.465289357,0.420861368,0.46006433,0.617062936,0.345901592,0.438195787,0.404445533,0.283871385,0
"1336",0.470343794,0.489471787,0.400651203,0.460815634,0.579703927,0.407210609,0.58937222,0.628545195,0.558542673,0
"1123.2",0.421850497,0.637341241,0.215799591,0.686744729,0.70763245,0.27344948,0.434163236,0.341601717,0.277421829,1
"2809",0.50262515,0.486768385,0.366862098,0.537696119,0.579703927,0.595233862,0.336606191,0.611610647,0.348259193,1
"1981.1",0.555431722,0.609744915,0.633340772,0.580248014,0.605806632,0.293686703,0.150368788,0.52810266,0.75173869,1
"333.3",0.384463503,0.698555685,0.293376318,0.407044264,0.763286012,0.646999584,0.40684788,0.641251246,0.514904572,1
"2769",0.649829816,0.78490533,0.62542206,0.570047917,0.414620236,0.447277803,0.616317322,0.59851832,0.760760682,1
"2605",0.50262515,0.745840971,0.468654138,0.639715927,0.66968455,0.521485329,0.521956869,0.568059821,0.613923367,0
"45",0.33988853,0.493004709,0.348855577,0.342806183,0.579703927,0.389012792,0.630966646,0.536859697,0.584761101,0
"2321",0.51738642,0.510041264,0.337512014,0.634215795,0.579703927,0.343031475,0.542428145,0.57510941,0.570417076,1
"1489.3",0.518271328,0.553994293,0.529899244,0.565200428,0.555495715,0.53822442,0.387189058,0.364665683,0.476115917,1
"704",0.523819838,0.675715491,0.25852205,0.612914917,0.270466521,0.385157192,0.502451255,0.657981066,0.628221346,1
"1468",0.489004282,0.472981179,0.265895977,0.453636786,0.511039876,0.632172319,0.399481754,0.488084359,0.616255271,0
"302.3",0.717833837,0.309769006,0.184481704,0.64176694,0.552531651,0.456903462,0.428204928,0.741819619,0.69644126,1
"1628.1",0.472704447,0.46010971,0.540579762,0.522128142,0.560088969,0.521871395,0.525628821,0.483537453,0.595831196,1
"2875",0.595674054,0.464883792,0.202096004,0.518537263,0.579703927,0.473637435,0.587311857,0.820312774,0.507410876,0
"743",0.548497635,0.57327713,0.117419205,0.534627673,0.579703927,0.373784588,0.21908622,0.613654728,0.429000106,1
"1367",0.411015212,0.704302009,0.518014931,0.543820111,0.211471707,0.549893705,0.78788151,0.573501796,0.845194539,0
"228",0.505984219,0.237178641,0.135606814,0.302018323,0.30069172,0.442878438,0.812241995,0.75791653,0.460896329,0
"2775.2",0.520579479,0.613657541,0.306356705,0.57272097,0.653291481,0.355352017,0.458375744,0.426530849,0.411607102,1
"3032",0.610744844,0.577059058,0.166356394,0.479844171,0.559966828,0.29087697,0.452010198,0.337107421,0.653028858,0
"1136",0.514466744,0.581794598,0.189936293,0.599901618,0.579703927,0.327984024,0.313097442,0.497312475,0.804028082,1
"1562.1",0.444844771,0.444315474,0.364979758,0.361768509,0.478380224,0.487763064,0.712244893,0.750942974,0.483521929,1
"1449",0.24534684,0.500235631,0.367274303,0.610485665,0.511937397,0.379265566,0.300189665,0.44790221,0.744849735,0
"1679",0.453047942,0.397596323,0.340829758,0.541923902,0.539309439,0.29647263,0.452840955,0.516537926,0.592284325,0
"936",0.741866638,0.556632737,0.289977526,0.430019698,0.596536916,0.270689085,0.464345257,0.49827754,0.656332128,0
"1718",0.549391878,0.390846739,0.595296527,0.574460095,0.784503827,0.621492219,0.536971864,0.623420442,0.490167798,0
"1506.1",0.50262515,0.518097614,0.245199332,0.56717711,0.673783183,0.414425659,0.425774818,0.553348871,0.443701548,1
"3008",0.50262515,0.52169325,0.22565756,0.523283702,0.659473703,0.381833562,0.331236151,0.282690462,0.431525682,0
"2337",0.749338859,0.629678263,0.521639635,0.960853209,0.580403684,0.388802661,0.324283549,0.707884068,0.27170031,1
"986",0.434807579,0.606198533,0.185652432,0.53854612,0.579703927,0.284315386,0.422693789,0.794637605,0.419109813,0
"750.1",0.50262515,0.624878662,0.362300616,0.544540162,0.53396773,0.254968137,0.405565721,0.649185202,0.604909251,1
"1686",0.494313499,0.743296139,0.176752249,0.754706514,0.445258848,0.327258008,0.571678288,0.348275075,0.34554762,0
"3218.2",0.50262515,0.184756594,0.461276661,0.798978474,0.47678579,0.566147584,0.409295574,0.686277647,0.504648762,1
"944",0.632978683,0.555621123,0.245068192,0.446045031,0.523042768,0.595060042,0.443694511,0.560858044,0.402553837,0
"2554",0.574125793,0.550549057,0.657526539,0.544454869,0.579703927,0.196464055,0.461865217,0.551876641,0.401308187,0
"603",0.702573611,0.663929028,0.259126396,0.410748655,0.579703927,0.207356639,0.466809135,0.496513903,0.523561733,0
"2483",0.563008853,0.682045198,0.084661333,0.479378232,0.579703927,0.458873679,0.382318792,0.27142513,0.740059022,0
"2852",0.58314283,0.536034761,0.444846875,0.396123787,0.291804782,0.60888809,0.391778774,0.56182869,0.420322952,1
"317.1",0.55871221,0.398087523,0.377584305,0.683525627,0.556348326,0.197868363,0.574205585,0.582745503,0.393828386,1
"2418",0.511360928,0.413674355,0.414914676,0.7700609,0.677771671,0.260670434,0.507580143,0.409293353,0.537279064,1
"2304.2",0.579364359,0.548932125,0.572681035,0.730598059,0.579703927,0.292882826,0.64643428,0.585205206,0.418562099,1
"767.1",0.637724434,0.544870835,0.45255602,0.674487361,0.579703927,0.237906473,0.739381856,0.586337492,0.503138882,1
"511",0.376587683,0.576299583,0.687777368,0.665183301,0.579703927,0.40073661,0.37272025,0.371585472,0.684166419,0
"928",0.482264185,0.565734413,0.426965601,0.627277497,0.604764502,0.34966081,0.663881951,0.466939893,0.436000505,0
"1587",0.588754188,0.392409328,0.389471429,0.570427398,0.594533097,0.414053218,0.423979027,0.534146391,0.393160756,1
"2733",0.50262515,0.411632601,0.22366016,0.629959293,0.7151891,0.284459128,0.498417283,0.607138093,0.508896259,1
"999",0.463574084,0.573500563,0.313208911,0.590390982,0.68051199,0.521636472,0.521267618,0.456296503,0.185457231,0
"583",0.612624281,0.630117154,0.403511013,0.459540224,0.604518995,0.363392164,0.526901596,0.286743547,0.466272402,0
"2561",0.459551871,0.469455487,0.434024008,0.483872318,0.532741886,0.565940795,0.732552007,0.481805776,0.315356071,0
"683",0.569061202,0.503900588,0.346759077,0.585555672,0.752113634,0.489408297,0.448807266,0.692701814,0.693029101,1
"1645",0.560432709,0.6406674,0.376696416,0.436036559,0.486896876,0.361081369,0.429376914,0.343473142,0.196250453,0
"786",0.367200038,0.587345883,0.346215216,0.318119447,0.288485841,0.345213561,0,0.697694528,0.518483163,1
"847",0.502344195,0.440311635,0.476951379,0.394410444,0.579703927,0.59507188,0.72487545,0.4716682,0.412814008,0
"2987",0.273779815,0.621315961,0.381144546,0.479326972,0.634904667,0.419158884,0.654159407,0.471886697,0.627464624,0
"2723.1",0.647344452,0.72253711,0.453795497,0.414713944,0.510696363,0.442262419,0.725749149,0.352187599,0.43115331,1
"23",0.50262515,0.611355639,0.275608508,0.411355026,0.562291897,0.44551629,0.459351043,0.47960828,0.758035726,0
"2604",0.457628415,0.491320521,0.287821372,0.556615099,0.578036985,0.379981855,0.578605998,0.513801787,0.59065386,0
"196",0.475400359,0.613036183,0.332493003,0.675713254,0.579703927,0.271653917,0.595632036,0.575735465,0.283918456,0
"1586",0.569054468,0.422555758,0.213997138,0.557727534,0.579703927,0.323324164,0.571872164,0.534507676,0.636480954,1
"3116",0.336370482,0.477739718,0.360726112,0.502722201,0.790891314,0.331867005,0.612521093,0.696002233,0.455678569,0
"842",0.576012153,0.589089757,0.137770089,0.644971438,0.64325003,0.275180492,0.633000443,0.855941539,0.339587299,0
"3167",0.534826669,0.371199541,0.468201313,0.642581173,0.579703927,0.611509701,0.281093357,0.464145284,0.066425978,1
"1026",0.296443879,0.462453539,0.675935473,0.408443731,0.579703927,0.426270024,0.395939032,0.697259776,0.388045164,0
"2758",0.460821682,0.479146749,0.1259304,0.457524578,0.705250655,0.358581496,0.50706948,0.602412097,0.918449324,1
"764",0.690260943,0.674866402,0.211679999,0.766961793,0.466080613,0.254073265,0.315694229,0.500700727,0.622413368,1
"863",0.582833336,0.610159948,0.274969405,0.658913641,0.540445002,0.486234317,0.459484458,0.48381271,0.284967829,0
"2663",0.38773978,0.433764431,0.404051388,0.596092821,0.582582743,0.382803689,0.612227926,0.564445619,0.264292596,0
"1833",0.50262515,0.676169859,0.528282332,0.492006604,0.622066438,0.425220336,0.414865894,0.448199552,0.538133629,0
"750",0.50262515,0.624878662,0.362300616,0.544540162,0.53396773,0.254968137,0.405565721,0.649185202,0.604909251,1
"2436.1",0.5816186,0.62823358,0.324930237,0.555371981,0.641697353,0.324063752,0.671313703,0.429827246,0.598807618,1
"2596",0.548768748,0.595707719,0.20363097,0.494742933,0.715692251,0.312356243,0.458824389,0.561500501,0.679581413,0
"1407",0.417761934,0.591272889,0.538113004,0.449619085,0.520908591,0.526298003,0.368327115,0.496479678,0.647482368,0
"2724",0.509816336,0.591496124,0.282165873,0.544260524,0.490417548,0.214660879,0.416705267,0.515105567,0.286288779,1
"2427.1",0.592132708,0.6349547,0.386876348,0.405574037,0.641874039,0.582747509,0.345039562,0.458987201,0.536819197,1
"50",0.625518386,0.554094426,0.348326828,0.357189906,0.536552441,0.390365628,0.443230778,0.382866349,0.411445536,0
"1159",0.743931715,0.435234178,0.561758593,0.469887671,0.611620874,0.542149429,0.65731192,0.359932644,0.521674514,1
"2080",0.579618959,0.685769898,0.431979785,0.462996609,0.414994754,0.551720112,0.627913189,0.467097284,0.227754678,0
"911",0.490829089,0.544394083,0.315846896,0.623040996,0.642237438,0.346281218,0.614586652,0.52697693,0.516239235,0
"1609.1",0.494266154,0.53475255,0.578557818,0.471231119,0.485147286,0.373073821,0.374864402,0.560717291,0.504977856,1
"838",0.504416498,0.611241247,0.40506224,0.687780105,0.546751721,0.437067519,0.411894412,0.513439587,0.538668668,0
"145",0.354698111,0.629023108,0.352702737,0.461728222,0.518699551,0.358356913,0.606714082,0.431359035,0.372805228,0
"2384.3",0.368106331,0.217307655,0.308585378,0.700126342,0.579670957,0.483349643,0.584124753,0.62355636,0.434849795,1
"1865",0.50262515,0.675615677,0.279064032,0.672759624,0.386091521,0.228186512,0.32755198,0.874976995,0.527875909,0
"1277",0.384759854,0.578416515,0.329944912,0.54487295,0.645921816,0.600917006,0.307210166,0.562177471,0.542805856,0
"2744",0.591218443,0.707772608,0.203507374,0.373912528,0.68830016,0.66498471,0.498851394,0.495375819,0.435115162,1
"2280",0.538553007,0.560507077,0.433377783,0.413726052,0.579703927,0.585582957,0.489871615,0.671730304,0.521965937,0
"395",0.624026515,0.534094886,0.393436057,0.665639489,0.568144306,0.266044734,0.548514623,0.539602413,0.444718494,1
"44",0.70862079,0.563619848,0.158489333,0.511174036,0.59185339,0.265290485,0.832092002,0.576784605,0.61272589,0
"2479",0.790675449,0.757258028,0.709534339,0.28928536,0.579703927,0.440654631,0.391854211,0.446163386,0.648612664,0
"2140",0.547680061,0.420446798,0.405776534,0.618910219,0.569828496,0.437842303,0.531743308,0.716811754,0.599010154,0
"338",0.568066365,0.630913678,0.300469677,0.510952516,0.579703927,0.223430768,0.645861491,0.583726974,0.720365809,1
"2527",0.50262515,0.560051506,0.47922091,0.280048839,0.556943693,0.432235398,0.253620362,0.613617767,0.503936575,0
"2495",0.431415946,0.422915211,0.157991905,0.577010144,0.629934541,0.338039641,0.554346575,0.525747283,0.467719054,0
"2770",0.574296012,0.643585893,0.10768717,0.609387912,0.823664123,0.31384304,0.391031155,0.588015692,0.479572663,1
"2236",0.724792113,0.47295283,0.33365451,0.423306761,0.579703927,0.535787973,0.547407008,0.388205693,0.255140975,0
"3207",0.337951434,0.66562212,0.249505554,0.490231321,0.579703927,0.355547476,0.552526168,0.513542373,0.757778829,1
"648",0.750690616,0.603734865,0.270349626,0.490976141,0.579703927,0.401730633,0.551376687,0.54361859,0.388557163,0
"78",0.265892892,0.421512945,0.618019058,0.495700217,0.561581846,0.500261928,0.473841719,0.404341801,0.418384899,0
"467",0.538562992,0.501987636,0.348967494,0.555068392,0.579721211,0.459261707,0.522243861,0.392091459,0.582642025,0
"1907.2",0.473056525,0.538409228,0.222961899,0.470570453,0.733904686,0.226222573,0.366221235,0.419173694,0.78640401,1
"930",0.50262515,0.560944331,0.200277432,0.56951263,0.579703927,0.381911774,0.404146235,0.534507676,0.565175882,0
"2787.1",0.699622704,0.750812742,0.199808969,0.441524883,0.460747563,0.689964523,0.362655057,0.648701256,0.256594777,1
"1562",0.444844771,0.444315474,0.364979758,0.361768509,0.478380224,0.487763064,0.712244893,0.750942974,0.483521929,1
"2266",0.50262515,0.636756343,0.524023414,0.436215954,0.589871101,0.603806896,0.292813534,0.620661552,0.48338657,0
"702",0.614054801,0.561899466,0.243858844,0.539853228,0.694977364,0.234315361,0.490753801,0.617722163,0.338191139,1
"2270",0.527735146,0.474848961,0.207001763,0.585385142,0.579703927,0.341002204,0.609712069,0.321785939,0.453172672,0
"1171",0.483637635,0.48745,0.436068153,0.3807328,0.442420323,0.51422689,0.47760312,0.48496513,0.654288867,1
"628",0.50262515,0.613886579,0.288137452,0.490128118,0.594879859,0.448796661,0.507336784,0.669587835,0.218370188,0
"1332",0.432647717,0.496718192,0.237846281,0.422810572,0.726703689,0.49054484,0.480959977,0.272004837,0.552419711,0
"1895",0.502885354,0.550060273,0.36424135,0.595035012,0.579703927,0.612026732,0.478580608,0.467904627,0.469260078,1
"3135",0.602377916,0.412646297,0.255857156,0.631840771,0.486091209,0.522003189,0.50205957,0.573903561,0.412467939,1
"788.1",0.496279681,0.624473633,0.164459288,0.787693229,0.579703927,0.475061594,0.460298807,0.490112924,0.422590144,1
"2786",0.61634953,0.504931996,0.219470596,0.464738638,0.356101959,0.369362346,0.390330766,0.425214298,0.306551403,1
"2784.1",0.50262515,0.583159942,0.287562695,0.67149354,0.631237556,0.169232061,0.306833121,0.417894538,0.805386697,1
"1787",0.439489843,0.448664769,0.404844153,0.615615337,0.553430162,0.392772914,0.332613615,0.527143145,0.558344374,0
"125",0.610776819,0.666746902,0.469532696,0.584777181,0.682509401,0.438572401,0.53893857,0.587459755,0.439192022,0
"2905",0.50262515,0.414037725,0.18489924,0.498510628,0.579703927,0.37133987,0.349405685,0.634100656,0.552908404,0
"98",0.392022451,0.320540174,0.347488302,0.613339788,0.430653666,0.454390758,0.485067536,0.710270364,0.683831778,0
"1958",0.434597151,0.391159066,0.44312557,0.584354534,0.579703927,0.44679762,0.400670976,0.534507676,0.538497054,1
"374",0.573374848,0.529287815,0.121396473,0.448942288,0.579703927,0.453704995,0.777957067,0.497063521,0.38393663,1
"2772",0.587629145,0.521765886,0.265182125,0.509739887,0.579703927,0.303295941,0.497457683,0.508500484,0.139667582,1
"3153",0.54627654,0.411119486,0.470881814,0.537409733,0.579703927,0.44996628,0.420785462,0.538381411,0.307935853,1
"788",0.496279681,0.624473633,0.164459288,0.787693229,0.579703927,0.475061594,0.460298807,0.490112924,0.422590144,1
"1830",0.544274648,0.239661282,0.606804462,0.470299039,0.706970255,0.181629061,0.568215671,0.390965098,0.440470492,0
"1586.3",0.569054468,0.422555758,0.213997138,0.557727534,0.579703927,0.323324164,0.571872164,0.534507676,0.636480954,1
"312",0.521145552,0.683020156,0.586520464,0.379194737,0.705025745,0.356959696,0.569069474,0.72111073,0.513996241,1
"1098.1",0.557715158,0.480129698,0.274467429,0.471731076,0.622308073,0.714471378,0.379022963,0.655955297,0.513433524,1
"2001",0.531573077,0.534407496,0.562253581,0.637287485,0.47108461,0.294830371,0.642222759,0.642698652,0.273142593,1
"2863",0.478710065,0.440032407,0.276752146,0.472717496,0.572889699,0.39073797,0.330568591,0.416792744,0.516061558,1
"2329.2",0.433702776,0.618061209,0.276520232,0.248072424,0.53983183,0.753002528,0.549511084,0.519935652,0.234753336,1
"599",0.586721412,0.525024762,0.20521592,0.56235015,0.609257365,0.414778934,0.427302836,0.699648726,0.365260713,0
"1639.2",0.50262515,0.503944799,0.118806826,0.712501549,0.786971459,0.186907933,0.408483424,0.579651595,0.504114813,1
"2161",0.618855344,0.57851212,0.479924308,0.444483421,0.596630637,0.259202216,0.26589668,0.511331645,0.423377077,0
"71",0.511461945,0.492061104,0.105447357,0.270139837,0.422119784,0.431142377,0.29117336,0.724451767,0.460368887,0
"1972",0.45240286,0.500574337,0.298579292,0.486941828,0.647588605,0.32408233,0.545579671,0.616786883,0.47872988,1
"2024",0.483578225,0.559388209,0.419771168,0.705716844,0.564210693,0.590874136,0.594647521,0.724690896,0.709673164,1
"1750",0.50262515,0.400430016,0.351285457,0.395647281,0.579703927,0.520259869,0.640957052,0.644682424,0.449190787,0
"2286",0.50262515,0.684723854,0.566475063,0.361205265,0.662073543,0.623428074,0.646953415,0.706325107,0.44021595,0
"2710",0.50262515,0.516487304,0.327674,0.504731122,0.579703927,0.233187643,0.302378815,0.372306945,0.659862832,1
"1813",0.408339691,0.542896456,0.202287688,0.65362516,0.448860257,0.286084893,0.57754659,0.467893712,0.497386084,0
"2035",0.535703179,0.667799096,0.363373081,0.584658118,0.579703927,0.348889133,0.465066979,0.534507676,0.60765165,1
"3001",0.49508887,0.580927098,0.394680783,0.537769415,0.5250103,0.516874422,0.547704672,0.602812821,0.65191097,0
"1698",0.454036504,0.425061972,0.282690161,0.625690205,0.613994726,0.436254058,0.503043598,0.375487838,0.37162517,0
"3273.1",0.55777543,0.530016147,0.279262943,0.603472563,0.579703927,0.368912398,0.67828449,0.534507676,0.25491451,1
"266.3",0.556289624,0.599435084,0.485305135,0.5203101,0.658091175,0.311414823,0.483859887,0.67432247,0.362782609,1
"3186",0.436430158,0.679631462,0.268323785,0.440903024,0.622261772,0.448376997,0.301131146,0.534507676,0.258608519,1
"1293",0.50262515,0.478389372,0.078059745,0.656421366,0.927337551,0.368744792,0.560893893,0.612562045,0.557294971,0
"2296",0.50262515,0.452242045,0.431391351,0.616849475,0.579703927,0.292659311,0.217537874,0.750959874,0.39710931,0
"253.2",0.50262515,0.444491857,0.37898727,0.63935263,0.579703927,0.514269912,0.410885319,0.4066453,0.24528512,1
"248",0.635458499,0.634129002,0.140379023,0.443001365,0.576661819,0.426229481,0.331330914,0.534507676,0.425590042,0
"305",0.637427186,0.321033862,0.453136197,0.940217991,0.579703927,0.409446708,0.373559916,0.556350534,0.5115491,1
"1382",0.678775482,0.464843641,0.068060579,0.47471301,0.687019435,0.393149628,0.442690441,0.459998009,0.527007989,0
"389.1",0.460637931,0.699377461,0.224249931,0.683051644,0.52719978,0.511083355,0.58302309,0.675689072,0.410700609,1
"1823",0.436467512,0.432385797,0.34477333,0.573717776,0.51772074,0.278297491,0.437694003,0.768742027,0.872482369,0
"406.1",0.50262515,0.866074327,0.765289918,0.554835533,0.379303504,0.657396688,0.470178174,0.594715806,0.504997433,1
"5",0.649444533,0.484850881,0.289921687,0.484900194,0.514545371,0.379336708,0.358554768,0.253606081,0.496327363,0
"2443.3",0.469905755,0.56576475,0.362095533,0.461599169,0.768731993,0.640399939,0.379230647,0.572767676,0.537349627,1
"2720",0.645594719,0.652632863,0.558775088,0.408710555,0.289900011,0.420000008,0.541433773,0.745610022,0.426595933,1
"809.1",0.50262515,0.490221798,0.316133922,0.759012385,0.839952432,0.3532466,0.662181808,0.615735573,0.544375884,1
"2143",0.50262515,0.630032655,0.440640059,0.588957864,0.413767356,0.508188914,0.519517908,0.283724116,0.612394632,0
"971",0.50262515,0.544588658,0.281063117,0.459842761,0.579703927,0.392633661,0.555182595,0.553544627,0.379716393,0
"1397",0.728783682,0.596794265,0.351162738,0.558895891,0.579703927,0.373618461,0.740252607,0.502356445,0.344281292,0
"314.1",0.418760088,0.499228196,0.718289619,0.315516346,0.805867664,0.262453542,0.502148618,0.477582808,0.767143305,1
"1218",0.45675343,0.528182021,0.513892194,0.525486007,0.579703927,0.584624374,0.41693032,0.802377792,0.301096014,1
"3117",0.373571656,0.468936434,0.453991957,0.567200046,0.809344319,0.452684457,0.468337706,0.584927798,0.301685027,0
"759.1",0.50262515,0.571000199,0.212871639,0.684293027,0.579056253,0.322114035,0.244823584,0.613071146,0.532903105,1
"1939.1",0.50262515,0.591011359,0.22151203,0.628280405,0.606476641,0.538701626,0.483674464,0.555364658,0.347016796,1
"1250",0.652025554,0.497838544,0.165782086,0.508665392,0.735926592,0.332247282,0.315881261,0.547176097,0.437175778,0
"2424.1",0.505303675,0.585756456,0.269567132,0.587825399,0.579703927,0.590169042,0.256015301,0.6302106,0.64831615,1
"1872",0.561760691,0.619245778,0.373110844,0.554208292,0.627567108,0.407235787,0.482221552,0.583066798,0.403844493,0
"2592",0.50262515,0.506315691,0.470686639,0.409864017,0.580117246,0.51986486,0.490858776,0.560327865,0.419147229,0
"2836",0.501544106,0.565011667,0.197547342,0.508316556,0.715290159,0.444498904,0.47153307,0.547576589,0.454837635,1
"882",0.46936423,0.581478697,0.378482319,0.464046588,0.525087735,0.553315835,0.408996359,0.605853468,0.587246972,0
"1094.1",0.607265103,0.531306335,0.344270675,0.528860297,0.579703927,0.370183869,0.438438169,0.489908323,0.786972143,1
"1945",0.439227512,0.374082648,0.332896008,0.513104555,0.579703927,0.437463759,0.407255945,0.516435776,0.53424369,1
"112",0.562563938,0.648741305,0.203416007,0.544119498,0.617569132,0.461460702,0.148025361,0.506157973,0.527243185,0
"1544",0.523059173,0.663461039,0.399978337,0.553704931,0.553453916,0.293480558,0.279614447,0.405008401,0.478723545,1
"2686",0.598305695,0.727989428,0.451566897,0.528260146,0.608066315,0.440608969,0.630608671,0.426455514,0.804303802,0
"343",0.422160838,0.853514128,0.245030731,0.491941342,0.665807616,0.898623428,0.41909399,0.722550427,0.41802286,1
"2285",0.430090425,0.687519029,0.321366098,0.566411627,0.448649913,0.233944187,0.380521077,0.59538757,0.487434752,0
"1178",0.39172509,0.541761281,0.312897533,0.364127642,0.473228744,0.291881947,0.632715538,0.613945521,0.565108425,1
"392.1",0.527042644,0.466282834,0.150056513,0.437496035,0.579703927,0.385647935,0.514921638,0.29734591,0.333752971,1
"1365",0.460647858,0.420816159,0.272310112,0.37575152,0.438079275,0.377756321,0.558899318,0.65939266,0.355747769,0
"1519.1",0.496304675,0.644921724,0.107602143,0.764382323,0.852328132,0.358652006,0.522804319,0.476513546,0.500210212,1
"2836.1",0.501544106,0.565011667,0.197547342,0.508316556,0.715290159,0.444498904,0.47153307,0.547576589,0.454837635,1
"897",0.501941833,0.500154888,0.503528434,0.645673361,0.563765327,0.25318367,0.298161311,0.421691913,0.737954876,0
"2010",0.494147317,0.513184513,0.225453098,0.457157945,0.579703927,0.27425838,0.600003862,0.53543696,0.400132059,1
"2111",0.608878312,0.342332177,0.202561049,0.854198501,0.620025833,0.359533,0.405745502,0.558477865,0.546995561,0
"2937",0.50262515,0.473892758,0.570112702,0.579884718,0.647906151,0.35001884,0.588175547,0.570923574,0.437064319,0
"1265",0.612548073,0.544550741,0.255600726,0.353304338,0.51858378,0.495300204,0.633598726,0.320346261,0.388774639,0
"2025",0.56628354,0.643069291,0.444635417,0.510630053,0.608714946,0.235074884,0.457360933,0.257180041,0.642326009,1
"2273",0.598878317,0.638017009,0.445647379,0.479432702,0.636174175,0.238798246,0.323569497,0.514930284,0.380222798,0
"2082",0.421713822,0.539887722,0.313240075,0.570637536,0.56605661,0.249295649,0.624726907,0.619978595,0.448103841,0
"2714",0.489142865,0.552590623,0.426491604,0.546941159,0.639860648,0.377807759,0.76398308,0.412105636,0.447197506,1
"695.2",0.480656535,0.475391494,0.519996131,0.413380851,0.579703927,0.280298223,0.482957795,0.514279786,0.692428484,1
"773",0.483559634,0.470602186,0.56275107,0.196796323,0.683272896,0.363782997,0.577320829,0.52027882,0.417052291,1
"2735.2",0.415053004,0.37884368,0.412085913,0.588819292,0.523718038,0.546759418,0.476884482,0.621731049,0.375679119,1
"1296",0.572555743,0.481074449,0.193983075,0.462416919,0.514354886,0.8484731,0.592342881,0.534234793,0.327203666,0
"2130",0.50262515,0.556446667,0.33530885,0.513032335,0.385317405,0.470182386,0.306864085,0.565929498,0.446003584,0
"818.2",0.50262515,0.611314725,0.353518631,0.556204688,0.439608958,0.32038909,0.351847122,0.614956782,0.685642364,1
"154",0.342939598,0.483658832,0.217314168,0.675169188,0.548425119,0.709810203,0.390857014,0.497235048,0.561285334,0
"526",0.492738666,0.507752515,0.307087399,0.513743265,0.579703927,0.432454993,0.397707338,0.354060538,0.741403697,0
"2722",0.442506204,0.536871435,0.312123146,0.685757979,0.607537473,0.426712139,0.575189849,0.684527237,0.519296325,1
"798.1",0.526340609,0.601268877,0.297688322,0.621561236,0.469688823,0.550462913,0.319735317,0.763412428,0.446942953,1
"2672",0.488486908,0.539602938,0.18973904,0.725847313,0.671387123,0.318819439,0.487511803,0.32762232,0.628953726,0
"1942",0.550579285,0.513492775,0.248501207,0.367586369,0.55039129,0.597295817,0.532191321,0.458760714,0.651659275,1
"1205",0.426755946,0.542891069,0.364860953,0.415707025,0.594713929,0.401008696,0.343643303,0.479372713,0.429566023,1
"117",0.513130409,0.777747631,0.226249779,0.677612148,0.652570187,0.190501697,0.572793377,0.659466144,0.595039802,0
"1930.1",0.481615886,0.586833655,0.2490387,0.555801317,0.630775323,0.397597767,0.449091251,0.563573856,0.664524984,1
"1714",0.629814484,0.465457725,0.375205757,0.499323753,0.676515494,0.648045894,0.211996524,0.735874444,0.456437591,0
"18",0.655825715,0.821140282,0.389457278,0.512954186,0.765133725,0.518468639,0.428633746,0.573732068,0.57736071,0
"2371",0.681446589,0.640651823,0.514937633,0.911333872,0.529383135,0.546205793,0.647264335,0.65434377,0.355360919,1
"2462",0.419017905,0.360669442,0.317834688,0.353540508,0.542601548,0.407343974,0.510451058,0.678762994,0.53532113,0
"2578",0.554722461,0.598079255,0.391165797,0.592867851,0.667786789,0.494221316,0.508247372,0.562767471,0.557742922,0
"2829",0.487403,0.445773443,0.225465815,0.608112043,0.579703927,0.633945441,0.434567542,0.620540013,0.366111301,1
"905",0.424965626,0.409916252,0.272186594,0.445706962,0.677010786,0.471320899,0.542526862,0.499993785,0.495783252,0
"1230",0.533644762,0.470821219,0.253104362,0.510869218,0.420730006,0.384945443,0.34811145,0.466470764,0.426918903,1
"947",0.423181463,0.504867999,0.72332876,0.490190252,0.604032002,0.160814302,0.404525491,0.476373018,0.524549538,0
"1123",0.421850497,0.637341241,0.215799591,0.686744729,0.70763245,0.27344948,0.434163236,0.341601717,0.277421829,1
"2895",0.671153457,0.643188619,0.418749192,0.551021473,0.490341019,0.563617977,0.562334366,0.472457472,0.59672113,0
"2406",0.37062692,0.477203796,0.366584607,0.467010805,0.560939515,0.390091662,0.637562585,0.72347064,0.43855245,1
"2447.1",0.654768438,0.497386338,0.351622994,0.929563623,0.498617166,0.237995109,0.558604068,0.40818977,0.752366498,1
"2278",0.468951388,0.341539981,0.20612309,0.686105244,0.601975779,0.277154465,0.571155539,0.692261279,0.148212147,0
"758.1",0.597888606,0.667449738,0.242058435,0.933649642,0.579703927,0.421100519,0.491459294,0.541651152,0.332886256,1
"2448",0.604906744,0.379127072,0.309119033,0.906336436,0.743706172,0.338389325,0.295085432,0.564098906,0.553147834,1
"1174",0.45145913,0.590797132,0.186537278,0.51791958,0.519209978,0.340085317,0.374460613,0.504798418,0.586761343,1
"1713",0.418111472,0.505548767,0.319670202,0.490315517,0.579703927,0.539142003,0.669375583,0.521669349,0.436164472,0
"1746",0.50262515,0.568781717,0.235517067,0.644173757,0.657297322,0.311507687,0.496673521,0.472226679,0.553507676,0
