ph,Hardness,Solids,Chloramines,Sulphate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.620939279,0.622964383,0.266621796,0.667319812,0.642855914,0.636074626,0.194751456,0.58893681,0.612185063,1
0.50262515,0.498215537,0.292122298,0.623646175,0.717304636,0.60987886,0.658465173,0.569677317,0.307626185,1
0.499983179,0.622837705,0.258717552,0.571439149,0.643946478,0.176649502,0.578450403,0.52187267,0.361151575,1
0.492708766,0.456882783,0.267551739,0.469740394,0.569097526,0.272711228,0.39260443,0.48207406,0.574797746,1
0.455879615,0.599968495,0.393043534,0.548610918,0.579703927,0.281708826,0.388236749,0.543646796,0.27063151,1
0.708363718,0.541081156,0.605755274,0.55233014,0.337853701,0.59641429,0.126898073,0.625438627,0.367427752,1
0.400644668,0.813222088,0.437301362,0.502603005,0.476241396,0.458834898,0.56891507,0.58484685,0.360160739,1
0.448390221,0.647497695,0.369196839,0.550861809,0.579703927,0.257407333,0.422439305,0.406170214,0.3163483,1
0.50262515,0.518097614,0.245199332,0.56717711,0.673783183,0.414425659,0.425774818,0.553348871,0.443701548,1
0.551022334,0.523267413,0.319650157,0.587440853,0.60030659,0.343515902,0.640499108,0.470170889,0.562513513,1
0.453663325,0.416339049,0.36148186,0.510055862,0.711909058,0.272083907,0.364450163,0.529196457,0.426744936,1
0.568490818,0.498369764,0.43550074,0.573128691,0.563130265,0.363342206,0.33842403,0.420020116,0.483626888,1
0.472727612,0.423743035,0.220924428,0.436278851,0.579703927,0.233826294,0.378627154,0.492742474,0.443764012,1
0.428623095,0.411946322,0.341356106,0.312103796,0.489466405,0.355454039,0.270573384,0.570039568,0.515450698,1
0.456637703,0.405296222,0.343088186,0.387231097,0.534773868,0.216416766,0.561894751,0.498258826,0.344363558,1
0.498376275,0.637838208,0.327822121,0.385342048,0.434864756,0.341896663,0.453880364,0.54265906,0.173386521,1
0.453816917,0.620683091,0.301182566,0.496156066,0.520957545,0.562955586,0.506607634,0.759755093,0.455872415,1
0.429995714,0.338914072,0.334045626,0.512839502,0.579703927,0.432294735,0.237480357,0.539930845,0.245231067,1
0.523585491,0.40759877,0.239111693,0.69217807,0.80135266,0.389453013,0.581445952,0.409014718,0.271263963,1
0.660095626,0.400793249,0.513536657,0.503017934,0.579703927,0.494075979,0.37753361,0.755575053,0.452368615,1
0.470941033,0.468569377,0.353607308,0.341060217,0.579703927,0.225496592,0.464148728,0.42154077,0.46921028,1
0.496304675,0.644921724,0.107602143,0.764382323,0.852328132,0.358652006,0.522804319,0.476513546,0.500210212,1
0.50262515,0.592330766,0.219197089,0.64142364,0.822287939,0.298620139,0.312400718,0.361555118,0.362051594,1
0.50262515,0.606813778,0.341053236,0.549080016,0.460991891,0.625194061,0.477787188,0.499112648,0.404471854,1
0.424165799,0.605884737,0.172305079,0.582664792,0.579703927,0.777543219,0.585348582,0.480697517,0.461240318,1
0.589253608,0.665600859,0.534884432,0.521954683,0.430857333,0.320791344,0.569010909,0.560137278,0.53598622,1
0.493129784,0.76569085,0.576866332,0.354550031,0.219433254,0.239812437,0.450641364,0.528375973,0.457145642,1
0.543262487,0.591019818,0.152082378,0.638544293,0.68878007,0.25216001,0.367098277,0.695879301,0.775964176,1
0.470663607,0.222230158,0.557860785,0.35987552,0.535777741,0.250247969,0.662658742,0.534507676,0.327304228,1
0.536558332,0.461319638,0.2531095,0.601352946,0.579703927,0.212682533,0.583350966,0.729538193,0.157973138,1
0.521531761,0.348212318,0.76178735,0.345736266,0.350726527,0.464023441,0.397525551,0.486041147,0.323326686,1
0.48487797,0.488243748,0.416056095,0.515683227,0.63444741,0.416907298,0.369171731,0.573559072,0.530525301,1
0.50262515,0.495513066,0.384298002,0.361052755,0.422351975,0.352121824,0.307035348,0.607024465,0.428146957,1
0.50262515,0.534397861,0.620597079,0.520247189,0.580316574,0.446690046,0.442398388,0.484760762,0.360555489,1
0.478037976,0.554866847,0.602765848,0.342471415,0.431340054,0.341323798,0.394071149,0.46308257,0.282116727,1
0.430578651,0.781221355,0.27631248,0.706566739,0.713862147,0.582419786,0.706421407,0.614877878,0.497407123,1
0.47971004,0.618916702,0.276806479,0.670369545,0.750718091,0.292938216,0.465693298,0.458446905,0.180512234,1
0.535056191,0.562316138,0.430668873,0.52984519,0.522494359,0.218343749,0.60529349,0.540459174,0.549165341,1
0.50262515,0.870312552,0.673239588,0.404327179,0.579703927,0.339665565,0.451238986,0.78792957,0.543075314,1
0.452613477,0.213818727,0.250371659,0.508759678,0.887955809,0.347899241,0.115641108,0.389394249,0.54955452,1
0.527268397,0.565951502,0.017258465,0.843612811,0.98496386,0.314515963,0.549748597,0.441292095,0.356971405,1
0.518286789,0.541248286,0.720177082,0.384622903,0.373335695,0.249653196,0.227928316,0.556838637,0.583278554,1
0.501844412,0.364668036,0.343244277,0.547192222,0.734035125,0.419012762,0.451957875,0.40917767,0.62319757,1
0.543348605,0.494784396,0.47645332,0.418913279,0.370804991,0.429305555,0.452374836,0.737069847,0.588856191,1
0.498847174,0.561584237,0.189271651,0.57186177,0.579703927,0.53419962,0.531089647,0.495800472,0.512302233,1
0.453358573,0.180813765,0.318886891,0.238800907,0.501181474,0.562088443,0.494026481,0.696209442,0.581650773,1
0.523059173,0.663461039,0.399978337,0.553704931,0.553453916,0.293480558,0.279614447,0.405008401,0.478723545,1
0.484107597,0.578974901,0.244769124,0.456392132,0.546541637,0.59762644,0.401675264,0.693060072,0.531892658,1
0.597883212,0.392182455,0.441208797,0.425788846,0.579703927,0.30608271,0.215789584,0.557200635,0.245159734,1
0.47448255,0.440580146,0.594102898,0.447010653,0.481641254,0.511618782,0.463572485,0.575756447,0.538704723,1
0.444113208,0.56684714,0.250823149,0.579214183,0.659737482,0.474659548,0.47498638,0.568812582,0.510525035,1
0.473580154,0.526274622,0.590230998,0.361789928,0.421836281,0.243044407,0.482235531,0.650989054,0.359758859,1
0.575073015,0.450937111,0.460013872,0.472807885,0.539740148,0.551574053,0.536125293,0.733277241,0.438162815,1
0.601149058,0.583600619,0.458310316,0.581770884,0.478170102,0.460037206,0.400198306,0.632948783,0.657985216,1
0.50262515,0.433389403,0.389394628,0.531092964,0.627460367,0.402187884,0.278025792,0.763926614,0.433674369,1
0.566647692,0.570536256,0.203787705,0.576531252,0.574061325,0.469000071,0.51607771,0.443494992,0.583141056,1
0.565543471,0.486388396,0.254238386,0.54097988,0.579703927,0.192901291,0.415464245,0.619761574,0.441309393,1
0.638717571,0.610252695,0.922199719,0.225396352,0,0.630280888,0.272558264,0.568629211,0.54911848,1
0.502424669,0.722512336,0.248045274,0.565069949,0.501707526,0.58534389,0.587234457,0.737167933,0.469224969,1
0.50262515,0.401809437,0.737561151,0.290636234,0.33570952,0.381708187,0.532039557,0.428064495,0.502714446,1
0.541432058,0.644402284,0.516022248,0.433095508,0.579703927,0.563819149,0.624613261,0.629685878,0.474501139,1
0.605232076,0.296737231,0.330748402,0.537058057,0.579703927,0.715950813,0.501636234,0.512743755,0.635315831,1
0.486886923,0.688585468,0.391574443,0.653934437,0.627139088,0.516806207,0.550730262,0.748063127,0.534077938,1
0.461430966,0.609407024,0.582121684,0.481451596,0.507238386,0.321076406,0.227108922,0.623200607,0.39432743,1
0.444844771,0.444315474,0.364979758,0.361768509,0.478380224,0.487763064,0.712244893,0.750942974,0.483521929,1
0.50262515,0.519186343,0.299937815,0.557209591,0.662291714,0.50704996,0.442920726,0.726649817,0.557799862,1
0.50262515,0.537226205,0.062744894,0.746826101,0.947287466,0.444050982,0.522837073,0.534507676,0.408946637,1
0.402337975,0.85807816,0.459632527,0.531714683,0.538206404,0.427553848,0.368323033,0.542852011,0.692873332,1
0.442231532,0.667015353,0.483651737,0.315389176,0.338903426,0.537668346,0.414641192,0.432597646,0.35263199,1
0.550073771,0.268934678,0.273502035,0.505707682,0.639859787,0.326550539,0.413688248,0.555907005,0.367835623,1
0.50262515,0.5064031,0.399197266,0.683356593,0.579703927,0.458783908,0.339230828,0.595237627,0.387354286,1
0.630902937,0.551314647,0.406841456,0.506118218,0.579703927,0.476121355,0.476338631,0.664540855,0.37854977,1
0.403291665,0.623561556,0.363423313,0.620881229,0.730160274,0.384312549,0.553644229,0.246921512,0.470505885,1
0.523721712,0.50049721,0.395551517,0.540262376,0.579703927,0.225192312,0.48820756,0.534507676,0.463432949,1
0.564053137,0.544702341,0.149191929,0.724701048,0.770599336,0.156175431,0.348681506,0.425628729,0.650304059,1
0.405378194,0.657104277,0.637889295,0.443267144,0.579703927,0.259845336,0.353386093,0.474834898,0.67526274,1
0.429329827,0.4973905,0.256453645,0.611602508,0.830854062,0.232655411,0.694046618,0.673118543,0.646112196,1
0.570429893,0.483741125,0.400485163,0.41768027,0.450446253,0.443240072,0.246838866,0.680209332,0.321989928,1
0.50262515,0.785027042,0.268446218,0.57974458,0.579703927,0.430749119,0.572872375,0.625275425,0.539620275,1
0.511400994,0.436687736,0.502034614,0.401794161,0.579703927,0.447426535,0.51271658,0.495818078,0.660586614,1
0.540371291,0.602107676,0.179381975,0.615004134,0.705113824,0.280196241,0.516090241,0.539436783,0.706182648,1
0.490397751,0.66745881,0.365559281,0.41678178,0.579703927,0.551044479,0.534672943,0.736023339,0.655363631,1
0.409762551,0.481910638,0.202976542,0.591458058,0.837643834,0.408357439,0.390531395,0.673111302,0.244241125,1
0.437790687,0.546222216,0.359347999,0.550720253,0.579703927,0.49552011,0.453203148,0.49251955,0.451434882,1
0.427955077,0.505240019,0.465995004,0.436030759,0.593776716,0.434899978,0.592511685,0.550333418,0.584112526,1
0.694526945,0.520382968,0.143757059,0.735819018,0.648763719,0.4573745,0.425587119,0.503713127,0.495757866,1
0.552593774,0.644309965,0.314842974,0.532786139,0.457193111,0.441525495,0.496314826,0.600567089,0.425584548,1
0.479699963,0.528598947,0.257543833,0.471010788,0.526807621,0.235712486,0.600212,0.685162587,0.671157501,1
0.569054468,0.422555758,0.213997138,0.557727534,0.579703927,0.323324164,0.571872164,0.534507676,0.636480954,1
0.588754188,0.392409328,0.389471429,0.570427398,0.594533097,0.414053218,0.423979027,0.534146391,0.393160756,1
0.467110438,0.609423576,0.470539943,0.521594155,0.520794073,0.427727433,0.603448297,0.440085978,0.496578424,1
0.48467029,0.613783019,0.209796449,0.40810407,0.579703927,0.284141177,0.499564817,0.526331757,0.610308308,1
0.500569613,0.730789111,0.423854194,0.580957807,0.585330419,0.388680695,0.333543152,0.605174548,0.601054049,1
0.552884567,0.47832502,0.199599032,0.754413181,0.83059244,0.507641687,0.238023067,0.530783528,0.295587226,1
0.565577649,0.463942514,0.480160359,0.554221489,0.579703927,0.246651189,0.349013221,0.562855917,0.603146721,1
0.412340693,0.502838688,0.433006753,0.427129511,0.579703411,0.229751812,0.38989549,0.259797512,0.511379358,1
0.540834607,0.45549504,0.139798671,0.721260697,0.872918531,0.21745004,0.337532262,0.744299825,0.467061389,1
0.623823238,0.565718738,0.398275666,0.488621909,0.45359251,0.271642028,0.555629125,0.552117131,0.321270902,1
0.49413274,0.555959206,0.44873334,0.483583131,0.54738546,0.475910705,0.348022477,0.73992131,0.774091003,1
0.608055779,0.399848082,0.538068341,0.502032812,0.502386864,0.342978317,0.425647163,0.343020774,0.487166212,1
0.467079662,0.620938218,0.377421906,0.534281433,0.643250343,0.705913115,0.327285282,0.324802909,0.522153897,1
0.50262515,0.657707946,0.522785358,0.517361768,0.525929415,0.224049438,0.652044982,0.43427827,0.772825835,1
0.587648795,0.823092027,0.660457859,0.530580129,0.319423663,0.413021398,0.291558205,0.638145616,0.410130809,1
0.519585575,0.394203782,0.261630914,0.571628196,0.716359419,0.717515707,0.387451832,0.478188886,0.321944185,1
0.508498583,0.411802311,0.528799117,0.370812334,0.463845668,0.452618876,0.299162681,0.494408668,0.737230211,1
0.50262515,0.420678943,0.534338678,0.447341914,0.535372425,0.171656078,0.329949157,0.655420628,0.401702621,1
0.424424467,0.73172804,0.237366271,0.472695058,0.58743773,0.587667837,0.526125648,0.53393113,0.539266267,1
0.519922207,0.318570261,0.358971094,0.532645052,0.650255312,0.522260601,0.349272091,0.439762392,0.520245273,1
0.531799216,0.374852094,0.063166821,0.800109817,0.987242801,0.304436527,0.503924323,0.600533626,0.244999766,1
0.460178317,0.491995977,0.185063148,0.67387366,0.793233988,0.355911441,0.534416033,0.670072823,0.272455829,1
0.50262515,0.5203106,0.648235117,0.380797116,0.452322891,0.321170849,0.43987884,0.739787945,0.669290257,1
0.494266154,0.53475255,0.578557818,0.471231119,0.485147286,0.373073821,0.374864402,0.560717291,0.504977856,1
0.462312218,0.425608656,0.392826017,0.569159473,0.693725996,0.326296867,0.404756349,0.779294535,0.507577084,1
0.589372699,0.435099144,0.283992739,0.523869479,0.552224745,0.167749357,0.394387364,0.491126495,0.38666345,1
0.50262515,0.523167822,0.306095821,0.610282463,0.539704171,0.301854332,0.493197325,0.67642642,0.595701153,1
0.479079158,0.593613536,0.1719666,0.596100855,0.694745992,0.392955001,0.635313367,0.534507676,0.225041863,1
0.517156748,0.387046339,0.506085316,0.348733406,0.37557332,0.471326232,0.331491064,0.534507676,0.361660382,1
0.46632077,0.496921055,0.172630197,0.506796918,0.709528348,0.435308513,0.437598658,0.811959825,0.592923365,1
0.502274227,0.464409052,0.202491547,0.585879142,0.579703927,0.682578058,0.422087685,0.489580341,0.24117318,1
0.53531365,0.57222809,0.406152344,0.511127901,0.565147952,0.230140291,0.551305442,0.586058489,0.402656804,1
0.496959546,0.605560332,0.241132529,0.520169081,0.56761752,0.501996777,0.58265368,0.839424186,0.650794184,1
0.50262515,0.478708734,0.267113277,0.630437753,0.536423545,0.255600042,0.511631742,0.534507676,0.354960187,1
0.4973089,0.572200208,0.573145325,0.370779686,0.357156216,0.312271465,0.437454398,0.534507676,0.581729689,1
0.464972974,0.545273358,0.325110294,0.509650259,0.63634226,0.509261366,0.339418333,0.518613271,0.44485151,1
0.576378421,0.520769943,0.26817553,0.601660487,0.62942802,0.413941852,0.386734475,0.391615067,0.297103716,1
0.515241099,0.603336971,0.444236111,0.513761368,0.564488951,0.482685239,0.604166131,0.534507676,0.37879351,1
0.485059871,0.81311468,0.230315108,0.749222346,0.681310041,0.750440051,0.275356279,0.735539839,0.375927366,1
0.498229227,0.464246476,0.580896226,0.402524802,0.457496544,0.3839672,0.309780944,0.532869651,0.719698157,1
0.530158947,0.565454594,0.653909556,0.410983448,0.362441321,0.385220404,0.261519583,0.424150062,0.57411849,1
0.464647558,0.649230335,0.273554659,0.51557472,0.537583061,0.529166458,0.62555957,0.646791472,0.27245198,1
0.472704447,0.46010971,0.540579762,0.522128142,0.560088969,0.521871395,0.525628821,0.483537453,0.595831196,1
0.483554953,0.47480432,0.273523898,0.524438155,0.684333261,0.206206863,0.632324021,0.504052565,0.453131386,1
0.45298223,0.335618991,0.291224245,0.626954003,0.819821945,0.290247603,0.425839913,0.466347954,0.485727085,1
0.50420472,0.522744224,0.265196488,0.632781946,0.678501104,0.492271768,0.397487374,0.136212011,0.470284399,1
0.538520528,0.765557491,0.438024636,0.520555184,0.391452068,0.298521486,0.477042489,0.473956641,0.752008445,1
0.50262515,0.419799088,0.594431709,0.40398646,0.44207592,0.596505149,0.467261246,0.633856863,0.604214723,1
0.53505769,0.549651467,0.107585296,0.640495409,0.579703927,0.452886996,0.338982976,0.488374252,0.428505872,1
0.431244871,0.651458852,0.207989294,0.636000422,0.748175008,0.218414955,0.188597361,0.328183117,0.405410732,1
0.50262515,0.403577938,0.137921622,0.60684912,0.842853704,0.506400792,0.503982748,0.601545292,0.367202528,1
0.479049654,0.672832719,0.452507916,0.589389284,0.591173016,0.45767415,0.472160503,0.514219631,0.552445159,1
0.50262515,0.39520958,0.436160342,0.355560188,0.462796855,0.651800047,0.462724249,0.427901079,0.616312352,1
0.50262515,0.503944799,0.118806826,0.712501549,0.786971459,0.186907933,0.408483424,0.579651595,0.504114813,1
0.482775121,0.61924712,0.364820217,0.535767917,0.499049168,0.351518457,0.637499441,0.430606633,0.414061614,1
0.534770063,0.376400445,0.505847402,0.331277593,0.579703927,0.297436426,0.641322908,0.425103697,0.245496086,0
0.493151527,0.658446447,0.172659236,0.582433915,0.662716605,0.580047119,0.402469733,0.322954656,0.50894672,0
0.50262515,0.391127087,0.694450215,0.428761189,0.909772187,0.480366049,0.708083323,0.619813896,0.264038797,0
0.524924082,0.798801643,0.254445444,0.8002099,0.579703927,0.630000425,0.4294309,0.437126833,0.619350814,0
0.560432709,0.6406674,0.376696416,0.436036559,0.486896876,0.361081369,0.429376914,0.343473142,0.196250453,0
0.50262515,0.660841143,0.32237688,0.568035487,0.444372343,0.542785716,0.338195766,0.685563056,0.314570676,0
0.441414986,0.73052995,0.24743956,0.599785289,0.409302125,0.53534534,0.287221372,0.559450808,0.426228818,0
0.482547808,0.587358628,0.221662191,0.564024647,0.584095529,0.555359328,0.656672148,0.651950691,0.474478661,0
0.50262515,0.602920264,0.458833222,0.256760359,0.579703927,0.528651791,0.518847158,0.633389467,0.541177861,0
0.519042771,0.185064966,0.593850359,0.531257447,0.835687152,0.562025585,0.197730712,0.61294061,0.662267576,0
0.587012219,0.24893704,0.363587378,0.363870889,0.579703927,0.396735031,0.173670253,0.732222971,0.528728715,0
0.498575853,0.423280982,0.284117358,0.479652277,0.69240654,0.5442246,0.362672532,0.389189638,0.476359095,0
0.455855643,0.683781576,0.306405502,0.621096978,0.579703927,0.577067915,0.535767909,0.625509252,0.349602424,0
0.474857533,0.523808458,0.243905137,0.415629166,0.579703927,0.506354613,0.507214052,0.452648725,0.449949623,0
0.421424041,0.574850871,0.493519387,0.711870683,0.520645615,0.578556692,0.157320133,0.440746078,0.455469619,0
0.518636026,0.51378336,0.3459451,0.487269369,0.646597751,0.3651277,0.467111348,0.65181853,0.554702852,0
0.398280046,0.638183216,0.233673702,0.730894359,0.300001747,0.125003874,0.385037898,0.476910991,0.537804417,0
0.390528661,0.542623385,0.206255027,0.697681651,0.620460948,0.303732212,0.404695261,0.538864633,0.428781002,0
0.435001147,0.614106437,0.200931016,0.700219149,0.53683746,0.398600941,0.327771707,0.245232467,0.282382627,0
0.586103361,0.356794239,0.289958932,0.487550698,0.654467365,0.417778727,0.523248932,0.811071587,0.432959287,0
0.547893276,0.275324071,0.550397947,0.380772503,0.743531369,0.492226146,0.632135246,0.666601689,0.469621187,0
0.485078369,0.586510175,0.325553387,0.426771029,0.452678934,0.192041191,0.388020505,0.458905237,0.308950607,0
0.429054963,0.650878874,0.327696375,0.611695991,0.274171098,0.165255532,0.285470745,0.421070772,0.488703878,0
0.50262515,0.569304854,0.535747513,0.441743784,0.555364125,0.276568464,0.087091658,0.571567038,0.653286016,0
0.452595912,0.604442575,0.234765461,0.487860208,0.531194647,0.331046455,0.383885467,0.672801666,0.442201422,0
0.533802527,0.63778759,0.321997193,0.424117951,0.536058034,0.714934046,0.435130697,0.719731754,0.459011959,0
0.50262515,0.604881817,0.35054423,0.620034426,0.579703927,0.510495931,0.517505516,0.587627965,0.528717721,0
0.527150345,0.690954533,0.271591174,0.5283614,0.503316768,0.519657527,0.423543118,0.747404367,0.676962035,0
0.719116643,0.352501907,0.646816821,0.324960152,0.743998666,0.408434697,0.592290942,0.534507676,0.439929854,0
0.42256745,0.822771854,0.109131535,0.760660238,0.337032431,0.24438383,0.379010221,0.314051312,0.214756913,0
0.50262515,0.450731332,0.634583581,0.627285989,0.729918648,0.377642058,0.574774248,0.591496127,0.225602649,0
0.437489095,0.378173316,0.242521485,0.489924688,0.719593496,0.361371991,0.552565495,0.555157689,0.522209804,0
0.50262515,0.325803529,0.332855659,0.282513559,0.751879397,0.592675521,0.653239481,0.399895615,0.350239987,0
0.562606795,0.738014238,0.253178256,0.604597894,0.579703927,0.366830091,0.54957352,0.474664424,0.46585455,0
0.430075095,0.474412325,0.306133105,0.771943217,0.579703927,0.383106024,0.407732885,0.487840134,0.607119976,0
0.50262515,0.528617483,0.337788925,0.546345865,0.654563863,0.412586088,0.558894457,0.303167275,0.447798061,0
0.50262515,0.432601217,0.237848663,0.504881468,0.399702665,0.620525885,0.445950058,0.623163078,0.375269161,0
0.470389302,0.433577908,0.49074284,0.716735711,0.600077779,0.434713619,0.80591287,0.584623951,0.534248487,0
0.453047942,0.397596323,0.340829758,0.541923902,0.539309439,0.29647263,0.452840955,0.516537926,0.592284325,0
0.473785018,0.692413095,0.205367257,0.547582046,0.574671217,0.472582798,0.668234579,0.587882269,0.550359457,0
0.385764296,0.545851867,0.15840771,0.589197479,0.579703927,0.563797507,0.582717307,0.621804298,0.398135293,0
0.532867701,0.630817033,0.413093474,0.514672661,0.579703927,0.449649199,0.417206361,0.465236591,0.182194905,0
0.479273,0.365702255,0.338244609,0.335152545,0.579703927,0.382715161,0.618040469,0.322545442,0.044928059,0
0.575349523,0.695369393,0.46340747,0.371420255,0.579703927,0.687090989,0.596858797,0.451193011,0.392206548,0
0.383228029,0.692291443,0.261746467,0.560151157,0.359470635,0.370808495,0.393296685,0.213834782,0.327244934,0
0.494313499,0.743296139,0.176752249,0.754706514,0.445258848,0.327258008,0.571678288,0.348275075,0.34554762,0
0.501818325,0.497121521,0.514545197,0.381997619,0.579703927,0.660161313,0.467166528,0.450684331,0.279268565,0
0.569589173,0.458188035,0.435549484,0.446460567,0.593529246,0.290743603,0.442818546,0.606816125,0.330108575,0
0.573646801,0.635478811,0.292480516,0.657730962,0.526861993,0.47474394,0.378006238,0.631270888,0.357133697,0
0.543861201,0.603061273,0.283669685,0.608948684,0.579703927,0.354289387,0.10926033,0.568668516,0.375864321,0
0.545969883,0.589167783,0.354061528,0.718373998,0.579703927,0.27305412,0.255310888,0.510367522,0.437164466,0
0.552236786,0.441136065,0.624488977,0.444340849,0.47816677,0.6022389,0.53146053,0.60174024,0.702265887,0
0.447743054,0.389020727,0.373186453,0.50731415,0.459344207,0.419223148,0.447561589,0.528576465,0.366743296,0
0.52642226,0.392513403,0.311338465,0.39788843,0.769651138,0.366944493,0.611056007,0.510786916,0.448425254,0
0.50262515,0.702772224,0.416630098,0.418204037,0.582057255,0.358155861,0.472458037,0.269185562,0.509053897,0
0.451455378,0.429426843,0.331011979,0.567824523,0.639969956,0.421183108,0.482527197,0.367550944,0.241750303,0
0.520720612,0.572309335,0.423514373,0.374629403,0.649926627,0.387142804,0.220707952,0.510786085,0.614599799,0
0.454036504,0.425061972,0.282690161,0.625690205,0.613994726,0.436254058,0.503043598,0.375487838,0.37162517,0
0.569576072,0.409123884,0.478716391,0.164697737,0.554086971,0.331774514,0.631950768,0.434380619,0.495195065,0
0.353107746,0.79835841,0.189627199,0.667386978,0.579703927,0.412564693,0.500107058,0.178576812,0.684598521,0
0.550025879,0.628018935,0.477968419,0.470003417,0.550379156,0.460732324,0.414844417,0.625430397,0.44176347,0
0.432471941,0.655681075,0.162460655,0.440859036,0.505060754,0.454683423,0.57582948,0.524104856,0.650248319,0
0.301530049,0.265252998,0.559043655,0.595607656,0.802716571,0.446422814,0.467273516,0.51811157,0.534829344,0
0.610420739,0.754076549,0.504638431,0.255794836,0.579703927,0.429126184,0.443792672,0.27348488,0.678177914,0
0.553726872,0.48834462,0.218938734,0.506085889,0.592998878,0.256590404,0.499276972,0.742459658,0.619305561,0
0.399152125,0.628910242,0.138070713,0.62386668,0.486379329,0.404338932,0.163932029,0.648211175,0.324374831,0
0.617847759,0.475736523,0.298537882,0.539242255,0.645577551,0.258840854,0.501174454,0.673731375,0.308504678,0
0.564232608,0.508787539,0.523589482,0.36358224,0.544078667,0.382377655,0.677149589,0.374611329,0.566869081,0
0.425161998,0.32448722,0.45619326,0.546298051,0.740872285,0.424021128,0.504742523,0.553550916,0.627674092,0
0.574299111,0.559962627,0.1894815,0.53607122,0.486884988,0.418049765,0.190368091,0.73034492,0.334872182,0
0.308087082,0.52118791,0.204410689,0.616796436,0.442989702,0.556730099,0.432998872,0.614187352,0.467685801,0
0.479072638,0.588870208,0.237635185,0.583741018,0.579703927,0.650791179,0.223278486,0.628735374,0.324377461,0
0.418111472,0.505548767,0.319670202,0.490315517,0.579703927,0.539142003,0.669375583,0.521669349,0.436164472,0
0.629814484,0.465457725,0.375205757,0.499323753,0.676515494,0.648045894,0.211996524,0.735874444,0.456437591,0
0.50262515,0.449788099,0.638467226,0.34117495,0.640411891,0.350089288,0.69011833,0.784352726,0.257610822,0
0.50262515,0.530103002,0.317708077,0.564923413,0.606973893,0.247004881,0.624964963,0.624460961,0.384102362,0
0.534029176,0.720923056,0.439839122,0.738940178,0.602685124,0.276722533,0.537075854,0.623590574,0.383473961,0
0.549391878,0.390846739,0.595296527,0.574460095,0.784503827,0.621492219,0.536971864,0.623420442,0.490167798,0
0.526240847,0.467562388,0.268324827,0.60358377,0.579703927,0.303013902,0.325016126,0.297134325,0.447573285,0
0.637707566,0.510070728,0.35823803,0.305340228,0.702593855,0.449467252,0.245133077,0.747110388,0.760891416,0
0.401516237,0.631927802,0.177370023,0.662029992,0.527997621,0.253326699,0.655652734,0.678549133,0.376395032,0
0.460760352,0.559191683,0.44924065,0.415118502,0.531504562,0.684696957,0.476732149,0.534507676,0.716872603,0
0.540465509,0.572974848,0.500815371,0.584315933,0.639648784,0.373892116,0.37912841,0.51134739,0.345082631,0
0.436831253,0.70202674,0.253583881,0.7621405,0.597682174,0.394915247,0.73199419,0.505700033,0.429878138,0
0.542516337,0.511227318,0.534403776,0.500476588,0.67098901,0.253809788,0.447637125,0.589802376,0.387143905,0
0.50262515,0.840794867,0.181579976,0.644547989,0.525984331,0.500375767,0.332568118,0.553594587,0.341515351,0
0.50937299,0.429744136,0.306189943,0.574431517,0.579703927,0.576188628,0.545124112,0.376425828,0.616977237,0
0.528551765,0.763852223,0.299051457,0.402752185,0.598922229,0.302843181,0.489616861,0.586316105,0.443396498,0
0.500177139,0.440783884,0.331618047,0.765869817,0.579703927,0.482921652,0.291682803,0.455808454,0.359696789,0
0.381810384,0.693085871,0.164094995,0.584782833,0.433972753,0.55060285,0.399410467,0.702607723,0.172600874,0
0.441853655,0.461979758,0.359207562,0.568023132,0.579703927,0.520422274,0.442309723,0.411798544,0.710101021,0
0.433577925,0.413861362,0.434168092,0.461019691,0.579703927,0.532268576,0.635268959,0.658825157,0.614380301,0
0.506826381,0.541556981,0.491152,0.440931604,0.509057089,0.47646547,0.531139424,0.250012252,0.644975665,0
0.50262515,0.516263271,0.269531693,0.52285117,0.579703927,0.400441426,0.473006327,0.481917515,0.310610089,0
0.280611178,0.523170776,0.279236005,0.574592342,0.504159403,0.392757503,0.282705075,0.362988902,0.682706746,0
0.453783793,0.716069805,0.222272108,0.690993496,0.579703927,0.388341847,0.395407132,0.473049225,0.511532358,0
0.428508941,0.624915155,0.312362814,0.444433776,0.384299128,0.552572349,0.543340798,0.36966399,0.680085671,0
0.635684884,0.582804536,0.288872527,0.347677067,0.583959918,0.34916937,0.467384684,0.385856927,0.468635604,0
0.52680983,0.534785495,0.467059016,0.369639595,0.627744338,0.548305417,0.461597011,0.619462886,0.695291161,0
0.641380204,0.496486013,0.404660918,0.462824602,0.58579255,0.531773576,0.232957128,0.512779107,0.532226138,0
0.609455534,0.613083106,0.491697929,0.465516231,0.573752513,0.445356777,0.371482775,0.447695374,0.17585329,0
0.515252677,0.468668163,0.564908594,0.376538399,0.450832663,0.263554108,0.311397556,0.620819619,0.38712062,0
0.50262515,0.497783363,0.230636179,0.60883849,0.584475855,0.50859794,0.531549779,0.592009037,0.592382272,0
0.635398176,0.217457623,0.44825945,0.454897822,0.940563204,0.4606833,0.451920902,0.629637804,0.624737153,0
0.470197443,0.622988022,0.355309728,0.519450313,0.624661576,0.279310494,0.497255495,0.553649674,0.419527264,0
0.50262515,0.568781717,0.235517067,0.644173757,0.657297322,0.311507687,0.496673521,0.472226679,0.553507676,0
