"","ph","Hardness","Solids","Chloramines","Sulphate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
"250",0.482510422,0.666788051,0.299078584,0.657936061,0.606617688,0.356085926,0.447848059,0.637377584,0.70197197,0
"3237",0.340533747,0.758157354,0.782956147,0.424358501,0.579703927,0.71511665,0.549485095,0.358590529,0.461973494,1
"730",0.453592177,0.518519717,0.23945737,0.405935824,0.579703927,0.464025072,0.451477649,0.544199317,0.532280784,1
"985",0.50262515,0.692720856,0.429711764,0.651111084,0.518573263,0.3284029,0.36628086,0.734218974,0.338677857,0
"95",0.4966694,0.56481344,0.18533674,0.402640912,0.497920272,0.646417509,0.275393919,0.447988882,0.416310419,0
"1786",0.431975106,0.47158519,0.464860375,0.612319729,0.579703927,0.358790365,0.510150559,0.24191,0.215516715,0
"2867",0.291280034,0.502083217,0.158516707,0.814596038,0.579703927,0.221022746,0.287455222,0.516161638,0.631320108,1
"2362",0.469863135,0.604712267,0.403270291,0.369405621,0.579703927,0.383415244,0.45279909,0.471385391,0.650485112,1
"235",0.26176504,0.557380396,0.456140584,0.417223898,0.571039865,0.191768811,0.585081647,0.603298677,0.352837523,0
"1125",0.54408228,0.490612078,0.548765067,0.459799065,0.683329599,0.254860945,0.454620588,0.665605991,0.372952057,1
"725",0.70720106,0.550076723,0.261257115,0.610148193,0.713327192,0.285972829,0.696809181,0.58934212,0.178673116,1
"2410",0.405587212,0.347324216,0.29645668,0.531767942,0.821653553,0.311774404,0.632738624,0.62232999,0.752463933,1
"2864",0.396255447,0.490448531,0.444897755,0.722825067,0.708819379,0.725995112,0.358821534,0.633939124,0.566963646,1
"1653",0.455855643,0.683781576,0.306405502,0.621096978,0.579703927,0.577067915,0.535767909,0.625509252,0.349602424,0
"2493",0.726012381,0.711571274,0.266011653,0.284944921,0.516560351,0.535471803,0.575602969,0.674445456,0.393446957,0
"798",0.526340609,0.601268877,0.297688322,0.621561236,0.469688823,0.550462913,0.319735317,0.763412428,0.446942953,1
"2420",0.4174767,0.361808844,0.218272614,0.667640844,0.754645613,0.614760875,0.460435731,0.737259096,0.546049553,1
"2956",0.50262515,0.562883117,0.513664927,0.478479935,0.579703927,0.348846421,0.431434825,0.538049995,0.628686131,0
"2702",0.558732669,0.553410303,0.362689593,0.38603472,0.608129951,0.72045722,0.385941507,0.604551378,0.308350524,0
"1690",0.543861201,0.603061273,0.283669685,0.608948684,0.579703927,0.354289387,0.10926033,0.568668516,0.375864321,0
"1729",0.500177139,0.440783884,0.331618047,0.765869817,0.579703927,0.482921652,0.291682803,0.455808454,0.359696789,0
"472",0.299827399,0.51521871,0.508505832,0.528626557,0.579703927,0.331004152,0.374957924,0.402271831,0.710243936,0
"1480",0.525880799,0.610120189,0.458776669,0.479604577,0.579703927,0.412906881,0.549905865,0.451569392,0.469571747,0
"560",0.535300861,0.590932184,0.475017866,0.436062956,0.598943818,0.46091351,0.563874052,0.682534344,0.764360929,0
"2436",0.5816186,0.62823358,0.324930237,0.555371981,0.641697353,0.324063752,0.671313703,0.429827246,0.598807618,1
"168",0.617206172,0.559090304,0.42939385,0.517815621,0.634338489,0.224704976,0.59253193,0.55107757,0.720949437,0
"290",0.544896623,0.396680695,0.425622869,0.625096707,0.358046086,0.54993155,0.43808331,0.526251734,0.516554575,1
"817",0.389443923,0.550601641,0.23192807,0.574339767,0.480976364,0.503005575,0.452893005,0.767213242,0.70722893,1
"1049",0.572394031,0.644648564,0.329272029,0.585941108,0.510168118,0.350664311,0.400996794,0.633034124,0.566250821,0
"41",0.50262515,0.676214746,0.186893474,0.332476551,0.511430821,0.293631678,0.618348374,0.34024651,0.389488381,0
"1478",0.371290546,0.555084823,0.605509244,0.551788603,0.519258453,0.684874891,0.576193713,0.602052676,0.348843611,0
"2650",0.409668476,0.369033887,0.464766878,0.369555692,0.579703927,0.496750434,0.383216476,0.528726212,0.498214178,0
"848",0.642165517,0.538198527,0.384317703,0.560180453,0.624134908,0.647111828,0.50016827,0.609838144,0.575637047,0
"2213",0.755566464,0.836456482,0.465160786,0.190506335,0.710953721,0.267072741,0.490877112,0.522966349,0.302818628,0
"2980",0.5513572,0.538918497,0.22359529,0.515346436,0.615439783,0.422691321,0.56079638,0.718799382,0.271283564,0
"2008",0.455234862,0.484333622,0.282104642,0.479032439,0.678158352,0.402367734,0.360101364,0.534507676,0.583873848,1
"1615",0.46632077,0.496921055,0.172630197,0.506796918,0.709528348,0.435308513,0.437598658,0.811959825,0.592923365,1
"799",0.668051411,0.580478071,0.381530809,0.481637264,0.617890912,0.418129109,0.336654503,0.534507676,0.368361536,1
"968",0.433052744,0.643505001,0.419031499,0.713220406,0.579703927,0.356570261,0.416657076,0.686450113,0.55198614,0
"682",0.258797561,0.397062362,0.433741714,0.36564717,0.737868304,0.362447588,0.574559851,0.509701856,0.741199763,1
"2364",0.433834642,0.33912553,0.188393972,0.686999774,0.876762206,0.404981158,0.487925269,0.38358104,0.718296429,1
"2231",0.742281599,0.780979391,0.636974661,0.223388359,0.445212435,0.510318598,0.425313726,0.523931268,0.817113776,0
"997",0.488301781,0.432769038,0.393592262,0.509529174,0.579158623,0.366036471,0.52900348,0.700653281,0.419098825,0
"329",0.49744471,0.599700007,0.486587944,0.573243651,0.546119783,0.343794253,0.418685582,0.578856428,0.480324744,1
"2313",0.447598458,0.420590385,0.456772045,0.638493227,0.70411642,0.199684554,0.296492145,0.400948661,0.281075919,1
"2257",0.50262515,0.624763366,0.359399392,0.432331983,0.579703927,0.379523624,0.356410561,0.905990576,0.291975649,0
"1781",0.581870414,0.522142137,0.331423371,0.401170154,0.579703927,0.462434822,0.27650964,0.459392572,0.704852264,0
"594",0.449846117,0.604959789,0.33989765,0.540643596,0.576148643,0.441656086,0.523838398,0.520102747,0.043591232,0
"1560",0.486886923,0.688585468,0.391574443,0.653934437,0.627139088,0.516806207,0.550730262,0.748063127,0.534077938,1
"2908",0.232976413,0.520600362,0.466931762,0.593153775,0.579703927,0.424456226,0.428069928,0.465330391,0.535199344,0
"424",0.569096059,0.482784074,0.312990765,0.74491099,0.558181091,0.357730883,0.347322882,0.539778737,0.495246506,0
"2118",0.612567084,0.608304634,0.253796383,0.562095739,0.533929343,0.311871214,0.488301725,0.638688261,0.482535198,0
"463",0.63757951,0.51708409,0.245109111,0.526357862,0.603716972,0.315493709,0.730961476,0.534507676,0.246196657,0
"3039",0.369635431,0.573418955,0.206064368,0.528187784,0.672340337,0.559071854,0.703397388,0.619699967,0.377203267,0
"2968",0.50262515,0.448814788,0.32987321,0.512275383,0.676615855,0.302149011,0.544182959,0.507211526,0.478149491,0
"998",0.456105064,0.667616245,0.434043697,0.659284283,0.579703927,0.420705109,0.550310972,0.588361699,0.611026026,0
"1268",0.516151943,0.601717191,0.374490371,0.457269976,0.498714473,0.774222755,0.56636995,0.592198673,0.511166364,0
"404",0.506352903,0.576484344,0.221960309,0.605576671,0.546248305,0.329601569,0.486440313,0.534930945,0.79620047,1
"55",0.754338903,0.487723132,0.352389241,0.51970724,0.600488574,0.481014923,0.547235072,0.27189279,0.475455918,0
"63",0.50262515,0.660351747,0.581364772,0.662140356,0.727049717,0.200947821,0.564256405,0.534507676,0.454831199,0
"2790",0.613744122,0.657414926,0.536768153,0.61216096,0.579703927,0.257187035,0.571959946,0.534507676,0.425654744,1
"1779",0.550686954,0.516412931,0.535077775,0.423174601,0.678241691,0.378348269,0.499630246,0.534507676,0.508682881,0
"698",0.50262515,0.490046786,0.323912544,0.636279292,0.571336254,0.257436258,0.388210272,0.64129075,0.424184333,1
"649",0.36938815,0.579808376,0.727212828,0.542929569,0.486475429,0.649502627,0.403207835,0.417807076,0.283500001,0
"608",0.689468781,0.572283775,0.134423161,0.359562943,0.731587407,0.369468258,0.392587706,0.431276765,0.329470561,0
"768",0.494310207,0.581770103,0.268754948,0.757663121,0.447159544,0.525430558,0.290110956,0.629204638,0.343394493,1
"196",0.475400359,0.613036183,0.332493003,0.675713254,0.579703927,0.271653917,0.595632036,0.575735465,0.283918456,0
"1399",0.50262515,0.574990388,0.483084714,0.560993504,0.579703927,0.435006382,0.709596662,0.662481266,0.46207714,0
"1630",0.45298223,0.335618991,0.291224245,0.626954003,0.819821945,0.290247603,0.425839913,0.466347954,0.485727085,1
"3248",0.61630722,0.502353072,0.512707023,0.52661153,0.579703927,0.281314067,0.614879996,0.498537157,0.690273748,1
"2215",0.55874942,0.584727594,0.361011848,0.430397465,0.792894768,0.561861783,0.533936105,0.483977071,0.450998708,0
"2054",0.274746711,0.596046331,0.235859866,0.564060488,0.56220144,0.331874928,0.749623352,0.284301154,0.320179745,0
"1661",0.547893276,0.275324071,0.550397947,0.380772503,0.743531369,0.492226146,0.632135246,0.666601689,0.469621187,0
"741",0.504417537,0.59363234,0.180265488,0.66648605,0.48557725,0.300820152,0.563055697,0.542252346,0.474238704,1
"2665",0.523785961,0.515125447,0.526014887,0.469227257,0.60320443,0.540590618,0.396071505,0.493610181,0.225374136,0
"3152",0.37884031,0.665912626,0.104336407,0.449946324,0.738009746,0.497232451,0.472461504,0.624117897,0.486768926,1
"1587",0.588754188,0.392409328,0.389471429,0.570427398,0.594533097,0.414053218,0.423979027,0.534146391,0.393160756,1
"1209",0.586794536,0.39294164,0.496803313,0.231465937,0.579703927,0.285851702,0.440077624,0.620179955,0.578820958,1
"764",0.690260943,0.674866402,0.211679999,0.766961793,0.466080613,0.254073265,0.315694229,0.500700727,0.622413368,1
"2767",0.535274562,0.543720133,0.432754418,0.535924429,0.400227508,0.339278308,0.418962323,0.55858907,0.448089726,1
"1657",0.398280046,0.638183216,0.233673702,0.730894359,0.300001747,0.125003874,0.385037898,0.476910991,0.537804417,0
"1301",0.506205523,0.525787355,0.413814337,0.548104501,0.550349907,0.642525606,0.472199543,0.514241134,0.480780528,0
"1852",0.277062814,0.472559381,0.354914771,0.549336092,0.483598879,0.464834976,0.392793559,0.506442484,0.6575366,0
"2332",0.452039506,0.52465982,0.541734266,0.524308926,0.579703927,0.539051873,0.282067598,0.462715881,0.343326553,1
"1990",0.583213745,0.837559152,0.47161526,0.598114628,0.583903617,0.355506303,0.582629341,0.514941886,0.512856024,1
"3232",0.50262515,0.646816409,0.457646112,0.433724461,0.673809478,0.414069207,0.578805813,0.837034509,0.454886555,1
"2490",0.590100425,0.583100293,0.403076564,0.357965977,0.579703927,0.453903633,0.647343436,0.405032775,0.255327684,0
"869",0.50262515,0.62494999,0.156303166,0.638877073,0.51370168,0.376529789,0.391906644,0.575096109,0.327743491,0
"2555",0.50262515,0.736839237,0.397619182,0.542904485,0.613895315,0.42776282,0.451500218,0.482076635,0.879113608,0
"976",0.350154214,0.606516532,0.459030807,0.748622087,0.591248397,0.338462208,0.509699011,0.493688533,0.387417002,0
"1845",0.670992261,0.744697882,0.210639534,0.533431881,0.579703927,0.327617286,0.467333063,0.405942573,0.302243499,0
"1548",0.444113208,0.56684714,0.250823149,0.579214183,0.659737482,0.474659548,0.47498638,0.568812582,0.510525035,1
"3192",0.4989423,0.311942793,0.355032497,0.643886849,0.602901798,0.620421261,0.535505229,0.738028049,0.528682472,1
"1271",0.421167096,0.476060581,0.280745303,0.386705473,0.579703927,0.510970376,0.545506329,0.63874655,0.677416321,0
"2290",0.652186232,0.649172777,0.322589786,0.420492491,0.732037912,0.453012729,0.365966223,0.534507676,0.725749063,0
"1262",0.406748253,0.529576957,0.302464551,0.485688332,0.562457772,0.467371257,0.437674636,0.450978376,0.502451715,0
"748",0.550155936,0.524881138,0.292335965,0.689047398,0.668098736,0.813572846,0.466526318,0.728444584,0.554388195,1
"945",0.303784643,0.371815848,0.331277635,0.228504425,0.493763331,0.429529061,0.532067031,0.547312855,0.404292006,0
"1411",0.455855508,0.596626948,0.334749488,0.455511703,0.425955173,0.600833081,0.554945369,0.598658191,0.669672148,0
"1957",0.555833126,0.614275646,0.570297333,0.581777169,0.50462464,0.46459601,0.322204786,0.293148626,0.637732555,1
"416",0.525027071,0.530306889,0.433701656,0.787834746,0.512503348,0.657525752,0.548648361,0.489521368,0.418589938,0
"2041",0.50262515,0.756357092,0.242603684,0.636432182,0.661793011,0.507107055,0.473982065,0.320855562,0.336158215,1
"2322",0.440320016,0.513713696,0.443160173,0.506470195,0.542428896,0.596856436,0.433049027,0.429639324,0.639822858,1
"1261",0.608754838,0.582900482,0.264757468,0.499238784,0.691712065,0.288341851,0.375562363,0.649191298,0.360802497,0
"1417",0.497631083,0.401212459,0.195968969,0.528659026,0.688910015,0.351415569,0.467742547,0.627628428,0.285014383,0
"26",0.465315364,0.548929063,0.343113541,0.6511888,0.552782416,0.405356479,0.486590022,0.641802363,0.709186061,0
"740",0.483725467,0.542156096,0.221148943,0.721961086,0.579703927,0.290464362,0.594089169,0.548764538,0.449471726,1
"1231",0.567420177,0.596261593,0.521296829,0.580603896,0.458304985,0.300515985,0.600457843,0.630809035,0.503250396,0
"2505",0.34650742,0.359804553,0.326841663,0.468769795,0.681591842,0.288596655,0.500640854,0.456360643,0.414843429,0
"3190",0.491893757,0.594948049,0.569685066,0.447404845,0.579703927,0.644413029,0.239276899,0.21843856,0.406458025,1
"767",0.637724434,0.544870835,0.45255602,0.674487361,0.579703927,0.237906473,0.739381856,0.586337492,0.503138882,1
"2741",0.484987202,0.543606686,0.364605231,0.376903506,0.76976752,0.421429638,0.525540426,0.382900691,0.578950313,1
"2514",0.702242978,0.784211083,0.21384383,0.486491475,0.473749151,0.491303012,0.375567928,0.610758929,0.352015152,0
"757",0.244746455,0.389128899,0.353309425,0.361152433,0.579703927,0.44747654,0.47851918,0.45230547,0.856126667,1
"689",0.679616187,0.610440372,0.266518115,0.563276671,0.547612026,0.476402049,0.285066707,0.46346338,0.225947508,1
"2666",0.50817048,0.540828026,0.438407625,0.455951958,0.579703927,0.552653582,0.632347837,0.478593874,0.437262709,0
"3163",0.648551079,0.633354001,0.87700283,0.512165591,0.355199127,0.352206505,0.402486076,0.818397769,0.586448193,1
"259",0.700194342,0.186221013,0.443903747,0.694023514,0.551653899,0.578717926,0.458579828,0.476354755,0.248560008,1
"425",0.50262515,0.599581018,0.602725721,0.366991743,0.630810025,0.618716643,0.52471449,0.264742684,0.638266645,0
"1659",0.435001147,0.614106437,0.200931016,0.700219149,0.53683746,0.398600941,0.327771707,0.245232467,0.282382627,0
"1614",0.517156748,0.387046339,0.506085316,0.348733406,0.37557332,0.471326232,0.331491064,0.534507676,0.361660382,1
"3073",0.50262515,0.5723838,0.353138296,0.495112099,0.575730136,0.274690161,0.512132377,0.453267666,0.207152835,0
"1026",0.296443879,0.462453539,0.675935473,0.408443731,0.579703927,0.426270024,0.395939032,0.697259776,0.388045164,0
"3132",0.489330387,0.672849397,0.246561202,0.453277336,0.579703927,0.449173019,0.611057277,0.655624683,0.216266531,1
"1278",0.518752475,0.598817912,0.630348576,0.429417393,0.378077946,0.263948816,0.455892174,0.56434863,0.642155298,0
"2319",0.361266887,0.327384703,0.179098115,0.474317844,1,0.697045188,0.505375646,0.350022833,0.32405671,1
"478",0.40565958,0.510557782,0.579944367,0.667761543,0.548728888,0.130834388,0.490431411,0.534507676,0.168192992,0
"1207",0.50262515,0.316466407,0.490768824,0.347582075,0.299080843,0.367813149,0.643645729,0.534507676,0.452049303,1
"200",0.294752051,0.283079971,0.178881522,0.39248621,0.376230878,0.461228668,0.627429911,0.695231745,0.569143691,0
"143",0.487533422,0.506433664,0.75229031,0.452896866,0.635462245,0.335648344,0.398711941,0.470657634,0.298251007,0
"1311",0.558448203,0.478019737,0.44720531,0.559878896,0.529634268,0.310593132,0.399182631,0.418940771,0.355311621,0
"3014",0.50262515,0.609375388,0.321625369,0.512769328,0.483157991,0.332248336,0.328212613,0.685768376,0.594164867,0
"2788",0.384005592,0.500952069,0.586236338,0.727823355,0.609283985,0.290423604,0.452277732,0.534507676,0.412034472,1
"1435",0.523035861,0.539269539,0.315459874,0.493867509,0.479621263,0.413724034,0.573247804,0.55758757,0.289591452,0
"819",0.388104731,0.472978187,0.510633757,0.331282498,0.619540823,0.539994986,0.531281189,0.467935768,0.26870789,1
"1136",0.514466744,0.581794598,0.189936293,0.599901618,0.579703927,0.327984024,0.313097442,0.497312475,0.804028082,1
"2983",0.631991479,0.519669969,0.186912329,0.494042823,0.71468918,0.358445779,0.540961859,0.689228222,0.509255245,0
"2843",0.434356634,0.489611567,0.508981231,0.569255466,0.538938172,0.554280722,0.352414057,0.653489171,0.121343702,1
"2145",0.582679863,0.68523004,0.45332399,0.458056824,0.55768996,0.577247167,0.42841283,0.648609939,0.570888739,0
"1733",0.506826381,0.541556981,0.491152,0.440931604,0.509057089,0.47646547,0.531139424,0.250012252,0.644975665,0
"2503",0.469577419,0.506043742,0.367825405,0.458729138,0.573216279,0.355918582,0.377874859,0.582963745,0.666916905,0
"292",0.550782853,0.487885487,0.102315991,0.394305176,0.743106879,0.585459716,0.567463023,0.466516316,0.536764383,1
"540",0.50262515,0.571260061,0.200895815,0.425597465,0.656055862,0.750681415,0.529220028,0.419466874,0.34179319,0
"429",0.545625841,0.474586261,0.295331909,0.485017442,0.662819777,0.371940077,0.348344357,0.659174411,0.576030743,0
"760",0.599321469,0.608880628,0.438562515,0.485476143,0.437062672,0.458088266,0.407724559,0.370188861,0.510561417,1
"1028",0.50262515,0.681867652,0.22339348,0.641835369,0.579703927,0.463293688,0.457277928,0.41348684,0.418349057,0
"3094",0.681277045,0.555422382,0.323829862,0.526551038,0.496886692,0.269421458,0.553110115,0.572528615,0.297704035,0
"702",0.614054801,0.561899466,0.243858844,0.539853228,0.694977364,0.234315361,0.490753801,0.617722163,0.338191139,1
"1161",0.557760081,0.555993174,0.252413565,0.53757793,0.579703927,0.591718093,0.42383533,0.637722208,0.193367428,1
"1520",0.50262515,0.592330766,0.219197089,0.64142364,0.822287939,0.298620139,0.312400718,0.361555118,0.362051594,1
"3113",0.472623621,0.535615714,0.557525966,0.569912995,0.579703927,0.412656584,0.430366156,0.382988562,0.410735345,0
"1940",0.525922348,0.484003165,0.330178971,0.494151575,0.579703927,0.447498129,0.286404853,0.554080848,0.340223081,1
"1404",0.551502335,0.565568781,0.582530605,0.573886448,0.522451805,0.425775056,0.608912195,0.776428496,0.513988864,0
"3036",0.562127276,0.495604403,0.300260034,0.552566321,0.579703927,0.320173142,0.589299833,0,0.523648247,0
"2963",0.609081607,0.616495141,0.050768827,0.416283947,0.592650321,0.75915132,0.48761498,0.66405017,0.226777067,0
"1448",0.365903461,0.535332501,0.278437274,0.522539436,0.589340861,0.463800565,0.101978218,0.584929173,0.38845236,0
"504",0.381849082,0.49821023,0.36044617,0.733863273,0.539812369,0.543231475,0.371443415,0.702241454,0.283675731,0
"174",0.677855206,0.676979982,0.249445614,0.343117982,0.579703927,0.168724001,0.555487217,0.654615161,0.523722352,0
"1078",0.574102166,0.366290313,0.789566353,0.344726395,0.395453915,0.369702149,0.393356693,0.534507676,0.199704694,1
"999",0.463574084,0.573500563,0.313208911,0.590390982,0.68051199,0.521636472,0.521267618,0.456296503,0.185457231,0
"148",0.697803643,0.786506878,0.133824268,0.626043817,0.654115054,0.300271154,0.492225552,0.421114849,0.602487464,0
"3175",0.478439562,0.547184062,0.564062281,0.462747677,0.65685428,0.436211223,0.382248212,0.534507676,0.436411354,1
"1732",0.433577925,0.413861362,0.434168092,0.461019691,0.579703927,0.532268576,0.635268959,0.658825157,0.614380301,0
"1387",0.411610875,0.498438429,0.358552271,0.465774076,0.621466223,0.468562504,0.41189826,0.528157435,0.275399738,0
"1091",0.341087283,0.669466574,0.224233626,0.709988303,0.739195838,0.602568077,0.574999785,0.593881082,0.335239339,1
"688",0.421337595,0.547270214,0.341956665,0.686724096,0.560332703,0.228911082,0.415438621,0.596888082,0.652262278,1
"1931",0.548780246,0.61792483,0.506180714,0.600365385,0.579703927,0.722588766,0.38292075,0.620075843,0.395676137,1
"2729",0.441379434,0.407488299,0.34826599,0.603626976,0.407466939,0.574072339,0.337568757,0.805262658,0.283978244,1
"2329",0.433702776,0.618061209,0.276520232,0.248072424,0.53983183,0.753002528,0.549511084,0.519935652,0.234753336,1
"2209",0.598840121,0.397254417,0.354691518,0.57180674,0.71170407,0.320553094,0.366818556,0.503949152,0.403807267,0
"1149",0.528079297,0.575131511,0.21171494,0.578346545,0.579703927,0.621923209,0.530774017,0.637824797,0.563762346,1
"940",0.772234964,0.586419084,0.189262761,0.766266932,0.627568179,0.370200945,0.508615936,0.529703536,0.560821269,0
"978",0.47639517,0.519852462,0.26147119,0.471309209,0.554900255,0.352817947,0.216555002,0.695287765,0.097346019,0
"1956",0.643882624,0.645414155,0.799408588,0.442321177,0.476182691,0.462150845,0.538471719,0.67460474,0.586012368,1
"2868",0.508943648,0.588754012,0.268948137,0.556300701,0.54398942,0.39034254,0.641869607,0.743208574,0.464752382,1
"1155",0.50262515,0.485577652,0.382452688,0.399451549,0.435506522,0.576122697,0.451287669,0.418324785,0.462102696,1
"2866",0.652197778,0.795499903,0.157754773,0.443050038,0.633902813,0.631839514,0.336176527,0.527692663,0.627990878,1
"1794",0.634687596,0.45125639,0.308540885,0.481510553,0.781478312,0.381543097,0.590942302,0.617329156,0.291794469,0
"2739",0.489820983,0.673862771,0.365852529,0.49119836,0.679218666,0.403860003,0.564221257,0.501532507,0.540098519,1
"52",0.55783085,0.19233643,0.191977135,0.380455155,0.335768572,0.740980679,0.283959722,0.530140462,0.188588479,0
"156",0.493356584,0.614284385,0.322960212,0.544058838,0.59968083,0.305976515,0.284065365,0.48988856,0.12757787,0
"2369",0.495148931,0.572764107,0.315395056,0.482971076,0.579703927,0.513634534,0.516240729,0.431745926,0.56405481,1
"382",0.465207202,0.4417447,0.407683408,0.333566402,0.700542193,0.200382708,0.493819905,0.59497595,0.55852531,1
"2186",0.463840298,0.572082485,0.320170667,0.46911651,0.48115123,0.526549422,0.381790639,0.719927621,0.654360185,0
"381",0.491958169,0.639014037,0.473977506,0.795496363,0.354601382,0.358723316,0.349130024,0.545003186,0.588804756,1
"1865",0.50262515,0.675615677,0.279064032,0.672759624,0.386091521,0.228186512,0.32755198,0.874976995,0.527875909,0
"1583",0.694526945,0.520382968,0.143757059,0.735819018,0.648763719,0.4573745,0.425587119,0.503713127,0.495757866,1
"621",0.50262515,0.493423288,0.323085321,0.532280916,0.592390285,0.198236058,0.302247816,0.531884622,0.516793328,0
"1117",0.50262515,0.600555031,0.350810133,0.51264507,0.579703927,0.353695888,0.367557331,0.459246524,0.33891954,1
"256",0.546999374,0.687466046,0.228627534,0.464740889,0.69359122,0.411186132,0.316637493,0.690519127,0.186669746,1
"2048",0.532794584,0.535368153,0.539395464,0.56355178,0.579703927,0.616731268,0.579848718,0.305285231,0.396058144,1
"1828",0.528006003,0.457382798,0.326152612,0.686413419,0.724701818,0.224865093,0.809107246,0.652200539,0.440245509,0
"1396",0.591339482,0.553988592,0.477143022,0.539951368,0.579703927,0.480865009,0.496576272,0.564643254,0.627287272,0
"1596",0.49413274,0.555959206,0.44873334,0.483583131,0.54738546,0.475910705,0.348022477,0.73992131,0.774091003,1
"1005",0.563203,0.659470205,0.351571214,0.591082698,0.528902776,0.327505878,0.361509551,0.398065278,0.601558093,0
"457",0.446903653,0.484744959,0.272301414,0.879385603,0.579703927,0.524295968,0.323361817,0.598880763,0.516364294,0
"269",0.490688496,0.73945362,0.35148901,0.661540097,0.428306057,0.625999079,0.413568582,0.451653453,0.619531566,1
"2424",0.505303675,0.585756456,0.269567132,0.587825399,0.579703927,0.590169042,0.256015301,0.6302106,0.64831615,1
"634",0.388088723,0.559861169,0.506289024,0.542809575,0.498323879,0.472272863,0.331114757,0.704970008,0.420820131,0
"2765",0.448033928,0.517855843,0.235136166,0.734443252,0.767129075,0.467046192,0.550083396,0.597892202,0.597945884,1
"2292",0.435393705,0.553566362,0.264077954,0.472805839,0.673286093,0.459852025,0.529884633,0.580582029,0.539235342,0
"3108",0.238402071,0.612368464,0.689418287,0.608897322,0.579703927,0.298640679,0.453244166,0.422051895,0.349818847,0
"2355",0.50262515,0.330418407,0.288714811,0.593135287,0.768409276,0.531493772,0.592619398,0.286546232,0.753909824,1
"1352",0.617675286,0.493903974,0.208105771,0.457412844,0.719704021,0.539082392,0.608312776,0.751826302,0.411060817,0
"2714",0.489142865,0.552590623,0.426491604,0.546941159,0.639860648,0.377807759,0.76398308,0.412105636,0.447197506,1
"1472",0.541697879,0.616090646,0.591441148,0.640369924,0.701542313,0.371409699,0.583996219,0.624557907,0.414499757,0
"2748",0.471964522,0.667896779,0.428525242,0.722177711,0.821635699,0.45786126,0.516138049,0.491850051,0.37759713,1
"2994",0.221576826,0.54791815,0.736014169,0.584708448,0.555758664,0.429709191,0.510732674,0.436762784,0.52903675,0
"2063",0.518423643,0.509023191,0.394596469,0.53575372,0.579703927,0.288197037,0.333063323,0.493446205,0.53260022,0
"3096",0.517785086,0.495622048,0.538573604,0.534964643,0.549286448,0.286561653,0.496710113,0.552559134,0.530531225,0
"1331",0.580909783,0.578016221,0.41895839,0.652276524,0.618161669,0.508505313,0.361418208,0.534507676,0.287281891,0
"2174",0.50262515,0.568845898,0.426897816,0.437220803,0.579703927,0.534729621,0.697617185,0.564672006,0.350839062,0
"1437",0.50262515,0.602276114,0.333390616,0.633272525,0.538983688,0.27351443,0.210317793,0.618723699,0.33778976,0
"401",0.447117972,0.583794344,0.608078838,0.642934425,0.362110065,0.347562048,0.129030375,0.549267944,0.522481615,1
"1534",0.47971004,0.618916702,0.276806479,0.670369545,0.750718091,0.292938216,0.465693298,0.458446905,0.180512234,1
"2148",0.625630323,0.543299082,0.316079276,0.559016282,0.704024732,0.589134508,0.650801572,0.284337509,0.392808727,0
"816",0.50262515,0.562378169,0.385958153,0.405454764,0.796198332,0.40767734,0.444354652,0.476900132,0.721566939,1
"3001",0.49508887,0.580927098,0.394680783,0.537769415,0.5250103,0.516874422,0.547704672,0.602812821,0.65191097,0
"2670",0.638134115,0.837165219,0.22754117,0.608709384,0.537897784,0.268871861,0.554210728,0.386325524,0.552996128,0
"2812",0.50262515,0.2441186,0.219305091,0.75375346,0.888635076,0.598953032,0.351910286,0.571265148,0.348619469,1
"40",0.661941967,0.548374254,0.400004591,0.450772009,0.565511945,0.376654465,0.546818749,0.240506519,0.543392824,0
"1523",0.589253608,0.665600859,0.534884432,0.521954683,0.430857333,0.320791344,0.569010909,0.560137278,0.53598622,1
"2091",0.592087448,0.523870134,0.364582221,0.597037554,0.579703927,0.1947632,0.60550493,0.582803952,0.537152828,0
"2924",0.466578377,0.420629691,0.130033776,0.492332168,0.777877787,0.733658693,0.601384215,0.440398559,0.595447919,0
"3205",0.576947206,0.282455492,0.38765051,0.659190758,0.536013939,0.379193273,0.501133436,0.502428617,0.535048459,1
"2248",0.678182766,0.751209527,0.462534244,0.451006478,0.579703927,0.768541468,0.62137753,0.524979771,0.41238554,0
"1160",0.601329046,0.523900184,0.476024039,0.411261343,0.503721387,0.63880664,0.418925645,0.773857299,0.376791042,1
"2320",0.493448011,0.593682628,0.310379355,0.471856759,0.505928135,0.249015462,0.728294123,0.577493371,0.747885654,1
"343",0.422160838,0.853514128,0.245030731,0.491941342,0.665807616,0.898623428,0.41909399,0.722550427,0.41802286,1
"295",0.645190041,0.268449725,0.251160214,0.454441545,0.692915407,0.36577814,0.491582954,0.506138283,0.657443424,1
"2375",0.338575478,0.468724632,0.389917159,0.28661013,0.678364288,0.186650151,0.421617626,0.625840693,0.759677766,1
"2638",0.618199475,0.6193167,0.237715637,0.454954878,0.673657242,0.411616559,0.258793852,0.583166586,0.699213063,0
"265",0.472715065,0.675498875,0.316517879,0.340434391,0.862301029,0.385035627,0.36651902,0.587804194,0.564888589,1
